adult,genres,id,original_language,popularity,production_companies,production_countries,runtime,spoken_languages,status,title,vote_average,vote_count,likeable
0,10751,321612,26.0,0.006700912711980067,2,235.0,129,35.0,1,Beauty and the Beast,0.7000000000000001,0.43003432659301355,1
0,28,370172,26.0,0.007433952547981751,7576,234.0,163,26.0,1,No Time to Die,0.7000000000000001,0.16029653561023452,1
0,36,943822,26.0,0.0054720509216463434,None,234.0,107,26.0,1,Prizefighter: The Life of Jem Belcher,0.6000000000000001,0.004499956731185277,0
0,27,1008392,26.0,0.003860348172817307,2531,235.0,97,26.0,1,The Blackening,0.6000000000000001,0.003980730954510053,0
0,35,787699,26.0,0.004549490037833861,174,234.0,112,26.0,2,Wonka,0.0,0.0,0
0,28,545609,26.0,0.006091828364561394,106544,235.0,116,14.0,1,Extraction,0.7000000000000001,0.1602388438572706,1
0,27,9358,26.0,0.005560691055366317,12,235.0,90,26.0,1,Final Destination 2,0.6000000000000001,0.1067585888597225,0
0,27,460458,26.0,0.006412058434952916,47,40.0,107,26.0,1,Resident Evil: Welcome to Raccoon City,0.6000000000000001,0.06328785300141344,0
0,35,830784,26.0,0.005289424106458209,10400,110.0,106,26.0,1,"Lyle, Lyle, Crocodile",0.7000000000000001,0.013701791328929529,0
0,35,38365,26.0,0.0081319584263703,5,235.0,102,26.0,1,Grown Ups,0.6000000000000001,0.16173882943433235,0
0,35,4256,26.0,0.006091265570061585,10958,235.0,84,26.0,1,Scary Movie 3,0.6000000000000001,0.10895087547235123,0
0,28,218,26.0,0.006258696933754868,41,234.0,108,26.0,1,The Terminator,0.8,0.34496783684772264,1
0,10751,20352,26.0,0.005865022181138225,6704,235.0,95,26.0,1,Despicable Me,0.7000000000000001,0.40984221305564367,1
0,27,71672,26.0,0.005208522397110614,491,83.0,93,26.0,1,Wrong Turn 4: Bloody Beginnings,0.6000000000000001,0.02870164709954712,0
0,16,1022796,26.0,0.0066699590144905525,6125,235.0,92,26.0,2,Wish,0.0,0.0,0
0,16,12092,26.0,0.0065430488547835435,3166,235.0,75,26.0,1,Alice in Wonderland,0.7000000000000001,0.15816194075056972,1
0,27,1017335,26.0,0.007756855892247368,141814,235.0,89,26.0,1,Project Legion,0.4,0.00031730464130152596,0
0,28,76163,26.0,0.005345703556439143,925,35.0,103,26.0,1,The Expendables 2,0.6000000000000001,0.18285401101912482,0
0,16,93456,26.0,0.005696605927070275,6704,235.0,98,26.0,1,Despicable Me 2,0.7000000000000001,0.30498745204373034,1
0,28,49026,26.0,0.007102607286218993,9996,235.0,165,26.0,1,The Dark Knight Rises,0.8,0.6185421294026019,1
0,18,240,26.0,0.008015741362159668,4,235.0,202,26.0,1,The Godfather Part II,0.9,0.32849684137652524,1
0,80,801335,26.0,0.0052885799147084946,144749,235.0,88,26.0,1,Girl in the Basement,0.8,0.016615224853607176,1
0,27,994143,26.0,0.004920230914583272,181859,40.0,100,26.0,1,Skinamarink,0.6000000000000001,0.004903799001932674,0
0,16,812,26.0,0.006697535944981211,2,235.0,95,26.0,1,Aladdin,0.8,0.30611244122652664,1
0,27,9599,26.0,0.004171995627086737,559,235.0,95,26.0,1,The Blob,0.7000000000000001,0.022586321285372257,0
0,16,335797,26.0,0.008110712934002496,6704,235.0,108,26.0,1,Sing,0.7000000000000001,0.21588253959096548,1
0,10751,953,26.0,0.006814737899566508,520,235.0,86,26.0,1,Madagascar,0.7000000000000001,0.2926991086624167,1
0,27,13207,26.0,0.005231737670227749,12,235.0,97,26.0,1,Friday the 13th,0.6000000000000001,0.06888395303891309,0
0,80,23168,26.0,0.007023956754870636,923,234.0,125,26.0,1,The Town,0.7000000000000001,0.13413332564109962,1
0,9648,419430,26.0,0.005504552304010334,88934,235.0,104,26.0,1,Get Out,0.8,0.46710127787232814,1
0,14,561,26.0,0.0051857292198683345,79,83.0,121,26.0,1,Constantine,0.7000000000000001,0.18966163786886664,1
0,27,55779,26.0,0.00507710988140513,48792,235.0,92,26.0,1,Final Destination 5,0.6000000000000001,0.09008567225315141,0
0,18,828373,35.0,0.006075507324066922,127968,76.0,90,35.0,1,Between Us,0.6000000000000001,0.0019038278478091556,0
0,27,758769,26.0,0.0050199862396744805,7625,107.0,104,26.0,1,Unwelcome,0.6000000000000001,0.003028817030605475,0
0,53,43947,26.0,0.00641402821570225,5860,235.0,108,26.0,1,I Spit on Your Grave,0.6000000000000001,0.05971096431765079,0
0,28,284054,26.0,0.005239335395975176,420,235.0,135,26.0,1,Black Panther,0.7000000000000001,0.6095133700637494,1
0,35,33217,26.0,0.00710964221746661,8569,234.0,92,26.0,1,Diary of a Wimpy Kid,0.6000000000000001,0.04194190440476534,0
0,27,8913,26.0,0.0061920057855274595,4,235.0,103,26.0,1,Pet Sematary,0.7000000000000001,0.05673983904000923,0
0,10751,420808,26.0,0.0050288502530464775,2,235.0,106,26.0,1,Peter Pan & Wendy,0.6000000000000001,0.01572100268266651,0
0,9648,505026,26.0,0.006220145510517926,1645,234.0,127,26.0,1,Death on the Nile,0.6000000000000001,0.08919145008221074,0
0,28,818397,26.0,0.005354989665685999,22146,235.0,114,28.0,1,Memory,0.7000000000000001,0.03767271468543572,0
0,12,630,26.0,0.006474669323056707,21,235.0,102,26.0,1,The Wizard of Oz,0.8,0.14835434274670437,1
0,35,87428,26.0,0.006368723258467596,7295,235.0,116,26.0,1,That's My Boy,0.6000000000000001,0.05036490033749676,0
0,12,147441,26.0,0.00663070409812885,52184,209.0,150,26.0,1,Exodus: Gods and Kings,0.6000000000000001,0.12317189257795598,0
0,28,385128,26.0,0.005772161088669681,333,235.0,143,26.0,1,F9,0.7000000000000001,0.1932385265526293,1
0,16,9297,26.0,0.00629555997349238,11395,235.0,91,26.0,1,Monster House,0.7000000000000001,0.10560475380044422,1
0,27,10781,26.0,0.005239616793225081,56620,235.0,91,26.0,1,The Texas Chainsaw Massacre: The Beginning,0.6000000000000001,0.046614936394842356,0
0,18,244786,26.0,0.005724886350685696,2266,235.0,107,26.0,1,Whiplash,0.8,0.4034961202296132,1
0,16,34433,52.0,0.006152750869165757,5822,112.0,70,52.0,1,Dragon Ball Z: Broly – The Legendary Super Saiyan,0.7000000000000001,0.023307468197421178,0
0,12,333339,26.0,0.006272626097625149,56,235.0,140,26.0,1,Ready Player One,0.8,0.41843828424726687,1
0,28,14161,26.0,0.005159981371502057,5,235.0,158,15.0,1,2012,0.6000000000000001,0.32728531456428306,1
0,35,338958,26.0,0.004885056258345188,2,235.0,120,26.0,1,Disenchanted,0.7000000000000001,0.026509360486918394,0
0,27,999278,50.0,0.005010418733177721,None,110.0,89,50.0,1,The Goldsmith,0.6000000000000001,0.000576917529639138,0
0,27,396422,26.0,0.007296489991403315,76907,235.0,110,26.0,1,Annabelle: Creation,0.7000000000000001,0.15296968298381747,1
0,53,729854,58.0,0.005936919178488868,7819,119.0,130,58.0,1,Concrete Utopia,0.8,0.0004903799001932674,1
0,10749,353577,26.0,0.0048266663289899675,112399,235.0,91,26.0,1,Love at First Sight,0.7000000000000001,0.008278766550321632,0
0,28,113082,52.0,0.004352230565650683,29177,112.0,76,52.0,1,Berserk: The Golden Age Arc I - The Egg of the King,0.7000000000000001,0.012721031528542995,0
0,53,631843,26.0,0.006078321296565969,33,112.0,108,26.0,1,Old,0.6000000000000001,0.11226815126777627,0
0,18,359724,26.0,0.005540711850623084,25,235.0,153,35.0,1,Ford v Ferrari,0.8,0.20310381630945856,1
0,28,343668,26.0,0.006700068520230352,25,234.0,141,98.0,1,Kingsman: The Golden Circle,0.7000000000000001,0.2775550235093893,1
0,18,921452,35.0,0.004991424418809155,729,22.0,117,35.0,1,Jeanne du Barry,0.7000000000000001,0.006259555196584648,0
0,53,290098,58.0,0.0067047115748537795,34725,119.0,145,52.0,1,The Handmaiden,0.8,0.09628753569677215,1
0,28,949229,100.0,0.006518145198166979,106088,103.0,163,100.0,1,Leo,0.7000000000000001,0.00034615051778348285,0
0,27,231001,26.0,0.005497798770012621,17840,235.0,82,26.0,1,All Hallows' Eve,0.6000000000000001,0.009922981509793176,0
0,28,860623,26.0,0.0058230939909024275,98610,214.0,87,26.0,1,Last Man Down,0.6000000000000001,0.017595984653993712,0
0,9648,9637,26.0,0.00785154606684029,748,235.0,88,26.0,1,Scooby-Doo,0.6000000000000001,0.11821040182305939,0
0,18,54989,85.0,0.006851882336553927,85315,32.0,123,23.0,1,Love Strange Love,0.6000000000000001,0.0012980644416880607,0
0,27,521029,26.0,0.005944235506986391,76907,235.0,106,26.0,1,Annabelle Comes Home,0.6000000000000001,0.09314333516023884,0
0,27,282813,26.0,0.0046488232670502125,48244,235.0,89,26.0,1,The Pyramid,0.5,0.027922808434534284,0
0,16,17681,26.0,0.005921020233869255,1353,112.0,70,26.0,1,Scooby-Doo! and the Witch's Ghost,0.7000000000000001,0.010961433063143624,0
0,35,350,26.0,0.005569132972863457,711,76.0,109,26.0,1,The Devil Wears Prada,0.7000000000000001,0.32137190988548187,1
0,28,1107872,83.0,0.004104882382984471,10826,177.0,94,26.0,1,Mother's Day,0.6000000000000001,0.005423024778607898,0
0,16,76492,26.0,0.006437665584694241,5,235.0,91,26.0,1,Hotel Transylvania,0.7000000000000001,0.2328727608388381,1
0,12,297270,26.0,0.004755754222013989,5391,235.0,77,26.0,1,Tinker Bell and the Legend of the NeverBeast,0.7000000000000001,0.027605503793232757,0
0,12,9487,26.0,0.0053805968154273225,3,235.0,95,26.0,1,A Bug's Life,0.7000000000000001,0.24749762021519023,1
0,18,1422,26.0,0.004233903022065766,829,100.0,151,26.0,1,The Departed,0.8,0.4007557619638273,1
0,16,896221,26.0,0.00451093861459692,521,235.0,30,26.0,1,Trolls Holiday in Harmony,0.7000000000000001,0.004903799001932674,0
0,16,38055,26.0,0.0047862858236286466,521,235.0,96,26.0,1,Megamind,0.7000000000000001,0.18296939452505265,1
0,27,1094713,26.0,0.006087185309937968,None,235.0,102,26.0,1,The Mistress,0.5,0.000288458764819569,0
0,12,652,26.0,0.005340919803190764,174,235.0,163,26.0,1,Troy,0.7000000000000001,0.2718435399659619,1
0,10751,585245,26.0,0.00468301303291363,4,40.0,97,26.0,1,Clifford the Big Red Dog,0.7000000000000001,0.0467880116537341,0
0,16,20982,52.0,0.006156268334789565,3234,112.0,94,52.0,1,Naruto Shippuden the Movie,0.7000000000000001,0.0225574754088903,0
0,27,4233,26.0,0.006148952006292044,85,235.0,120,26.0,1,Scream 2,0.6000000000000001,0.10771050278362708,0
0,16,828898,26.0,0.005336980241692099,6760,235.0,84,26.0,1,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,0.7000000000000001,0.0016730608359535005,0
0,18,715931,26.0,0.0036310094141449962,122771,235.0,132,45.0,1,Emancipation,0.8,0.027634349669714713,1
0,18,857,26.0,0.0065139242394184095,4,235.0,169,20.0,1,Saving Private Ryan,0.8,0.42536129460293653,1
0,18,40132,50.0,0.004676118800290965,4787,110.0,88,50.0,1,Emanuelle and the White Slave Trade,0.5,0.0009519139239045778,0
0,10751,481084,26.0,0.006050603667450359,75234,40.0,86,26.0,1,The Addams Family,0.7000000000000001,0.061614792165459946,0
0,16,1153222,26.0,0.004136820970848653,4081,61.0,47,26.0,1,LEGO Disney Princess: The Castle Quest,0.7000000000000001,0.0006346092826030519,0
0,14,57158,26.0,0.005481196332268245,174,159.0,161,26.0,1,The Hobbit: The Desolation of Smaug,0.8,0.3554677358871549,1
0,28,7451,26.0,0.009836803664917784,5,235.0,124,20.0,1,xXx,0.6000000000000001,0.11209507600888453,0
0,28,512195,26.0,0.0051509766595051075,34081,235.0,118,26.0,1,Red Notice,0.7000000000000001,0.14950817780598263,1
0,16,755812,35.0,0.004599719446941846,79650,32.0,62,35.0,1,"Miraculous World: New York, United HeroeZ",0.8,0.029595869270487785,1
0,18,27449,26.0,0.007868007805959714,174,235.0,76,26.0,1,Baby Face,0.7000000000000001,0.002971125277641561,0
0,12,18,26.0,0.005531847837251087,9,76.0,126,26.0,1,The Fifth Element,0.8,0.28871837770790665,1
0,10749,744,26.0,0.0077893572746113564,4,235.0,110,26.0,1,Top Gun,0.7000000000000001,0.22439207315314275,1
0,12,1734,26.0,0.0048768957380979526,33,235.0,130,26.0,1,The Mummy Returns,0.6000000000000001,0.1878155017740214,0
0,10749,14624,26.0,0.004135695381849033,3914,235.0,114,28.0,1,The Ultimate Gift,0.8,0.011221045951481236,1
0,10751,82690,26.0,0.00546403110002406,6125,235.0,101,26.0,1,Wreck-It Ralph,0.7000000000000001,0.33458332131421814,1
0,28,38234,26.0,0.005680988379700566,50457,235.0,96,35.0,1,Undisputed III: Redemption,0.8,0.02348054345631292,1
0,12,1122634,52.0,0.0033681843827340283,None,112.0,105,52.0,1,Once Upon a Crime,0.6000000000000001,0.0023653618715204663,0
0,28,268896,26.0,0.004977635953563826,923,235.0,111,26.0,1,Pacific Rim: Uprising,0.6000000000000001,0.1312487379929039,0
0,35,747188,26.0,0.005486964975891292,23449,235.0,105,26.0,1,Asteroid City,0.7000000000000001,0.03129777598292324,0
0,27,14001,26.0,0.0059606972461058155,23019,235.0,89,26.0,1,Dead Silence,0.6000000000000001,0.059509043182277094,0
0,35,937278,26.0,0.00513127885201178,4171,214.0,126,26.0,1,A Man Called Otto,0.8,0.05590330862203248,1
0,28,850871,28.0,0.005087521579651603,21546,45.0,94,28.0,1,Sayen,0.6000000000000001,0.0026249747598580783,0
0,27,632727,26.0,0.004414278659254664,923,235.0,83,26.0,1,Texas Chainsaw Massacre,0.5,0.0365477255026394,0
0,27,974927,28.0,0.0033280852746226117,12377,11.0,85,26.0,1,What the Waters Left Behind: Scars,0.7000000000000001,0.0009230680474226209,0
0,12,956,26.0,0.004972570803065542,4,235.0,126,23.0,1,Mission: Impossible III,0.7000000000000001,0.1802578821357487,1
0,35,339846,26.0,0.004900392408464993,90835,235.0,116,26.0,1,Baywatch,0.6000000000000001,0.21847866847434158,1
0,53,1109534,26.0,0.0054939999071389085,20037,83.0,91,26.0,1,The Dive,0.6000000000000001,0.0014422938240978452,0
0,28,204082,26.0,0.004017227139639165,10427,235.0,100,26.0,1,Homefront,0.7000000000000001,0.09334525629561254,0
0,16,77887,26.0,0.004685264210912867,3,235.0,6,26.0,1,Hawaiian Vacation,0.7000000000000001,0.017624830530475668,0
0,27,960258,26.0,0.0038793424871858733,85170,138.0,87,26.0,1,Shark Bait,0.6000000000000001,0.007615311391236623,0
0,28,68735,26.0,0.007701983428515954,923,46.0,123,26.0,1,Warcraft,0.6000000000000001,0.1838059249430294,0
0,12,796185,35.0,0.006130239089173383,7981,22.0,121,28.0,1,The Three Musketeers: D'Artagnan,0.7000000000000001,0.020855568696454843,0
0,28,464052,26.0,0.0049867813641857285,174,235.0,151,26.0,1,Wonder Woman 1984,0.6000000000000001,0.22733435255430237,1
0,35,1160007,28.0,0.0033714204511079322,None,144.0,100,28.0,1,Divine Intervention,0.8,0.0014134479476158883,1
0,36,205596,26.0,0.0062339339757632554,38145,235.0,113,26.0,1,The Imitation Game,0.8,0.4628897799059624,1
0,35,45243,26.0,0.006404038613330632,923,235.0,102,26.0,1,The Hangover Part II,0.6000000000000001,0.2836703493235642,1
0,12,181808,26.0,0.006392079230209683,1,235.0,152,26.0,1,Star Wars: The Last Jedi,0.7000000000000001,0.41439986153979286,1
0,18,424,26.0,0.006137274020421,56,235.0,195,23.0,1,Schindler's List,0.9,0.42432284304958606,1
0,10749,1016121,26.0,0.0048622630811029095,6626,235.0,96,26.0,1,Beautiful Disaster,0.7000000000000001,0.013961404217267142,0
0,18,522924,26.0,0.003998232825270599,333,235.0,109,26.0,1,The Art of Racing in the Rain,0.8,0.037961173450255285,1
0,10751,270946,26.0,0.0065728769632734385,521,235.0,92,26.0,1,Penguins of Madagascar,0.7000000000000001,0.11088354919664234,1
0,18,480530,26.0,0.004768135701009795,21,235.0,130,26.0,1,Creed II,0.7000000000000001,0.14526783396313497,1
0,16,828899,26.0,0.004570876228826616,6760,235.0,83,26.0,1,Metalocalypse: Army of the Doomstar,0.7000000000000001,0.000894222170940664,0
0,10751,329996,26.0,0.003417288202842395,8601,14.0,112,26.0,1,Dumbo,0.7000000000000001,0.11835463120546917,1
0,53,705996,58.0,0.004307769800165743,34725,119.0,138,26.0,1,Decision to Leave,0.7000000000000001,0.02656705223988231,0
0,80,807,26.0,0.006644351864749227,12,235.0,127,26.0,1,Se7en,0.8,0.563648426457438,1
0,878,294254,26.0,0.005820702114278238,12292,235.0,131,26.0,1,Maze Runner: The Scorch Trials,0.7000000000000001,0.2802953817751752,1
0,27,11281,26.0,0.008252677846579405,33,235.0,92,26.0,1,Halloween II,0.7000000000000001,0.052701416332535264,0
0,53,805320,28.0,0.004408650714256571,11068,209.0,124,26.0,1,Bird Box Barcelona,0.6000000000000001,0.014769088758761935,0
0,12,140607,26.0,0.005360617610684092,1,235.0,136,26.0,1,Star Wars: The Force Awakens,0.7000000000000001,0.5312833530446822,1
0,16,783675,52.0,0.004214205214572438,5542,112.0,125,52.0,1,The First Slam Dunk,0.8,0.0055672541610176825,1
0,28,5174,26.0,0.0051138322225176905,12,235.0,91,61.0,1,Rush Hour 3,0.6000000000000001,0.0846049557215796,0
0,18,1495,26.0,0.005577856287610502,1645,83.0,144,5.0,1,Kingdom of Heaven,0.7000000000000001,0.11001817290218363,1
0,14,589754,90.0,0.005227235314229275,42877,183.0,120,90.0,1,The Last Warrior: Root of Evil,0.7000000000000001,0.004124960336919837,0
0,28,877703,26.0,0.005269163504465072,6329,235.0,140,26.0,1,Teen Wolf: The Movie,0.8,0.01981711714310439,1
0,10749,11036,26.0,0.005892317714378977,12,235.0,123,26.0,1,The Notebook,0.8,0.3082758819626734,1
0,28,1130818,26.0,0.0044230019740017085,121204,234.0,91,26.0,1,Sheroes,0.6000000000000001,0.0027980500187498197,0
0,27,981324,26.0,0.003236209072528734,84624,234.0,78,26.0,1,Island of the Dolls,0.5,0.0010384515533504485,0
0,28,987507,52.0,0.00409573697236257,164697,112.0,118,52.0,1,Bad City,0.7000000000000001,0.0021345948596648108,0
0,27,1091,26.0,0.005343593077064859,33,40.0,109,26.0,1,The Thing,0.8,0.1817867135892924,1
0,16,11544,26.0,0.0057583726234243515,2,235.0,85,26.0,1,Lilo & Stitch,0.8,0.16433495831770847,1
0,27,82507,26.0,0.0059905253545957104,7625,40.0,110,26.0,1,Sinister,0.7000000000000001,0.14596013499870195,1
0,16,57800,26.0,0.0061312239795480485,9383,235.0,88,26.0,1,Ice Age: Continental Drift,0.6000000000000001,0.20417111373929098,1
0,18,329865,26.0,0.009357865545580024,7493,235.0,116,114.0,1,Arrival,0.8,0.47988000115383506,1
0,28,335988,26.0,0.007108657327091943,4,235.0,154,26.0,1,Transformers: The Last Knight,0.6000000000000001,0.1661234026595898,0
0,27,8922,26.0,0.005600227368977924,60,83.0,90,26.0,1,Jeepers Creepers,0.6000000000000001,0.07915308506648974,0
0,16,718789,26.0,0.004823430260616064,3,235.0,105,26.0,1,Lightyear,0.7000000000000001,0.08870107018201748,0
0,16,726684,35.0,0.0039119845681748165,79650,32.0,54,35.0,1,Miraculous World: Shanghai – The Legend of Ladydragon,0.8,0.016990221247872618,1
0,28,82675,26.0,0.00405000991925306,6896,76.0,91,26.0,1,Taken 2,0.6000000000000001,0.1796521187296276,0
0,80,101,26.0,0.004365034140521346,9,235.0,111,26.0,1,Léon: The Professional,0.8,0.396284651109124,1
0,28,823625,26.0,0.005037151471918666,33768,14.0,104,26.0,1,Blacklight,0.6000000000000001,0.02769204142267863,0
0,27,977177,102.0,0.004157081572841789,8450,220.0,124,102.0,1,Home for Rent,0.7000000000000001,0.0019615196007730694,0
0,80,3134,35.0,0.006157253225164231,1285,76.0,77,35.0,1,Baise-moi,0.5,0.011307583580927106,0
0,28,1369,26.0,0.005586579602357547,275,235.0,96,26.0,1,Rambo: First Blood Part II,0.7000000000000001,0.10225863212853722,1
0,10752,300671,26.0,0.005228501601853846,4,138.0,144,5.0,1,13 Hours: The Secret Soldiers of Benghazi,0.7000000000000001,0.09337410217209449,1
0,27,977246,28.0,0.004255852007558331,21546,45.0,101,28.0,1,Sorcery,0.7000000000000001,0.000894222170940664,0
0,99,1182772,26.0,0.0039831780724006996,72132,235.0,33,107.0,1,Camp Courage,0.7000000000000001,8.653762944587071e-05,0
0,28,76338,26.0,0.005612468149348777,420,235.0,112,26.0,1,Thor: The Dark World,0.7000000000000001,0.4738223670926241,1
0,28,177677,26.0,0.005689711694447611,4,235.0,131,23.0,1,Mission: Impossible - Rogue Nation,0.7000000000000001,0.23774771396428881,1
0,16,49444,26.0,0.006286977357370287,521,235.0,91,26.0,1,Kung Fu Panda 2,0.7000000000000001,0.1850174517552716,1
0,16,1145612,52.0,0.004506154861348541,13113,112.0,56,52.0,1,Fate/strange Fake -Whispers of Dawn-,0.8,0.00037499639426543974,1
0,35,232672,26.0,0.00488575975146995,20788,235.0,117,26.0,1,Blended,0.7000000000000001,0.09311448928375689,0
0,18,615,26.0,0.006361547628595027,152,235.0,127,42.0,1,The Passion of the Christ,0.7000000000000001,0.11647964923414197,1
0,27,23202,26.0,0.005713489762064556,923,235.0,82,26.0,1,Trick 'r Treat,0.7000000000000001,0.04892260651339891,0
0,10751,404368,26.0,0.005719539802937507,2,235.0,112,26.0,1,Ralph Breaks the Internet,0.7000000000000001,0.20278651166815703,1
0,12,105,26.0,0.0063156798768605645,33,235.0,116,26.0,1,Back to the Future,0.8,0.5358121556523495,1
0,28,273481,26.0,0.005415067978540647,3528,144.0,122,28.0,1,Sicario,0.7000000000000001,0.2277093489485678,1
0,18,4348,26.0,0.005294207859706588,10146,76.0,127,26.0,1,Pride & Prejudice,0.8,0.21481524216113307,1
0,27,11351,26.0,0.005441237922781781,53348,235.0,104,26.0,1,Jeepers Creepers 2,0.6000000000000001,0.04266305131681426,0
0,28,245891,26.0,0.004570876228826616,23008,235.0,101,46.0,1,John Wick,0.7000000000000001,0.5195719271930077,1
0,18,772515,28.0,0.004323105950285548,184310,144.0,93,28.0,1,Huesera: The Bone Woman,0.6000000000000001,0.007615311391236623,0
0,35,7512,26.0,0.005121429948265116,25,235.0,84,26.0,1,Idiocracy,0.6000000000000001,0.07459543658234055,0
0,16,46195,26.0,0.005367793240556661,9383,235.0,96,26.0,1,Rio,0.7000000000000001,0.17988288574148326,1
0,16,950,26.0,0.005719117707062651,11749,235.0,91,26.0,1,Ice Age: The Meltdown,0.7000000000000001,0.2633628522802665,1
0,12,105864,26.0,0.004980027830188017,3,235.0,93,26.0,1,The Good Dinosaur,0.7000000000000001,0.1490466437822713,1
0,16,431562,26.0,0.004265700911304994,4081,235.0,22,26.0,1,LEGO Frozen Northern Lights,0.7000000000000001,0.0023365159950385094,0
0,12,72545,26.0,0.005927210973367158,10221,235.0,94,26.0,1,Journey 2: The Mysterious Island,0.6000000000000001,0.11448928375688695,0
0,27,381288,26.0,0.006103365651807486,33,235.0,117,26.0,1,Split,0.7000000000000001,0.4731589119335391,1
0,28,846433,26.0,0.0039985142225205045,104311,235.0,91,26.0,1,The Enforcer,0.7000000000000001,0.009951827386275132,0
0,878,336843,26.0,0.006208045428772025,3672,235.0,143,26.0,1,Maze Runner: The Death Cure,0.7000000000000001,0.2072864683993423,1
0,27,9286,26.0,0.0033157037956268063,12,40.0,93,26.0,1,Final Destination 3,0.6000000000000001,0.1021432486226094,0
0,9648,1160003,26.0,0.0028805229486492234,137610,76.0,95,26.0,1,Night of the Hunted,0.7000000000000001,0.0005192257766752242,0
0,27,480414,26.0,0.005250309888721458,76907,235.0,93,28.0,1,The Curse of La Llorona,0.6000000000000001,0.0649897597138489,0
0,10751,400160,26.0,0.005363431583183137,8921,76.0,95,26.0,1,The SpongeBob Movie: Sponge on the Run,0.8,0.07846078403092278,1
0,28,873126,50.0,0.004278785883425562,2534,110.0,90,50.0,1,My Name Is Vendetta,0.7000000000000001,0.014711397005798021,0
0,27,493922,26.0,0.004060562316124485,24277,235.0,128,26.0,1,Hereditary,0.7000000000000001,0.20065191680849223,1
0,28,337339,26.0,0.00530701143457725,333,235.0,136,26.0,1,The Fate of the Furious,0.7000000000000001,0.28150690858741745,1
0,12,10009,26.0,0.004860293300353577,171656,235.0,85,44.0,1,Brother Bear,0.7000000000000001,0.14474860818645974,1
0,16,126963,52.0,0.005288720613333447,145850,112.0,85,52.0,1,Dragon Ball Z: Battle of Gods,0.7000000000000001,0.040470764704185536,0
0,28,49521,26.0,0.003873573843562827,9993,234.0,143,26.0,1,Man of Steel,0.7000000000000001,0.41460178267516656,1
0,14,518068,58.0,0.004232636734441195,7819,100.0,141,58.0,1,Along with the Gods: The Last 49 Days,0.8,0.015317160411919117,1
0,35,11397,26.0,0.003914235746174053,2882,235.0,89,26.0,1,Not Another Teen Movie,0.6000000000000001,0.05472062768627225,0
0,878,91314,26.0,0.005735298048932169,435,235.0,165,26.0,1,Transformers: Age of Extinction,0.6000000000000001,0.22006519168084923,1
0,37,429,50.0,0.006394049010959017,60,235.0,161,50.0,1,"The Good, the Bad and the Ugly",0.8,0.2258343669772406,1
0,28,297761,26.0,0.00584307319564566,9993,235.0,123,26.0,1,Suicide Squad,0.6000000000000001,0.5818213286410707,1
0,18,945675,114.0,0.0061659765399112755,None,46.0,106,114.0,1,One Week Friends,0.6000000000000001,0.003201892289497216,0
0,18,277216,26.0,0.004289760376171844,63924,234.0,147,26.0,1,Straight Outta Compton,0.8,0.10447976461764791,1
0,28,49530,26.0,0.005069230758407799,10104,235.0,109,26.0,1,In Time,0.7000000000000001,0.30611244122652664,1
0,28,1098110,23.0,0.003920848581546813,5754,83.0,100,23.0,1,Blood & Gold,0.7000000000000001,0.007990307785502063,0
0,28,1000081,35.0,0.004046773850879156,17653,76.0,98,35.0,1,Sentinelle,0.5,0.0050480283843424584,0
0,18,16869,26.0,0.005784542567665488,308,76.0,153,23.0,1,Inglourious Basterds,0.8,0.6021288256843684,1
0,27,530385,26.0,0.005349643117937809,39407,214.0,147,26.0,1,Midsommar,0.7000000000000001,0.18100787492427958,1
0,10751,643215,35.0,0.004716077209777429,20409,76.0,112,35.0,1,Asterix & Obelix: The Middle Kingdom,0.5,0.020740185190527016,0
0,27,2082,26.0,0.004992831405058679,7405,235.0,110,26.0,1,Halloween,0.6000000000000001,0.06230709320102691,0
0,28,460465,26.0,0.00502294091079848,76907,235.0,110,52.0,1,Mortal Kombat,0.7000000000000001,0.15712348919721925,1
0,18,27098,98.0,0.005167016302749674,8229,61.0,125,23.0,1,All Things Fair,0.7000000000000001,0.003317275795425044,0
0,18,441168,26.0,0.005617251902597157,10969,157.0,87,26.0,1,From Straight A's to XXX,0.6000000000000001,0.0035191969307987424,0
0,18,720318,83.0,0.004461553397238649,136559,123.0,134,23.0,1,The Wedding Day,0.6000000000000001,0.0006923010355669657,0
0,14,8392,52.0,0.005460372935775299,10342,112.0,86,52.0,1,My Neighbor Totoro,0.8,0.2072864683993423,1
0,28,615457,26.0,0.006476076309306231,121470,235.0,92,26.0,1,Nobody,0.8,0.18123864193613523,1
0,16,3170,26.0,0.004707353895030385,3166,235.0,70,26.0,1,Bambi,0.7000000000000001,0.15190238555398505,1
0,27,949423,26.0,0.004839751301110536,41077,235.0,102,26.0,1,Pearl,0.7000000000000001,0.030576629070874318,0
0,35,1074080,28.0,0.0036628073033842246,10031,209.0,125,28.0,1,Campeonex,0.6000000000000001,0.0005480716531571811,0
0,28,960704,52.0,0.004675978101666013,3627,112.0,143,52.0,1,Fullmetal Alchemist: The Final Alchemy,0.6000000000000001,0.004932644878414631,0
0,27,1104771,26.0,0.003260409236020537,118541,234.0,89,26.0,1,My House,0.5,0.0008653762944587071,0
0,35,50546,26.0,0.004599719446941846,5,235.0,117,26.0,1,Just Go with It,0.7000000000000001,0.15276776184844376,1
